id;givens;agility;used;seconds;variables;n_phases;conflicts;level;MB;limit;learned;original
25-1965;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-1966;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-1967;25;0.0;100.0;0.0;0;2;37;0.0;0.3;0;0;0
25-1968;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-1969;25;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
25-1970;25;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
25-1971;25;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
25-1972;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-1973;25;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
25-1974;25;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
25-1975;25;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
25-1976;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-1977;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-1978;25;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
25-1979;25;3.7;88.1;0.0;197;2;47;6.4;0.3;1000;40;55
25-1980;25;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
25-1981;25;0.0;100.0;0.0;0;2;32;0.0;0.3;0;0;0
25-1982;25;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
25-1983;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-1984;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-1985;25;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
25-1986;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-1987;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-1988;25;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
25-1989;25;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
25-1990;25;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
25-1991;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-1992;25;0.0;100.0;0.0;0;2;45;0.0;0.3;0;0;0
25-1993;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-1994;25;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
25-1995;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-1996;25;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
25-1997;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-1998;25;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
25-1999;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2000;25;0.0;100.0;0.0;0;2;37;0.0;0.3;0;0;0
25-2001;25;0.2;84.2;0.0;161;2;22;4.7;0.3;1000;2;48
25-2002;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-2003;25;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
25-2004;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-2005;25;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
25-2006;25;0.0;100.0;0.0;0;2;44;0.0;0.3;0;0;0
25-2007;25;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
25-2008;25;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
25-2009;25;0.0;100.0;0.0;0;2;45;0.0;0.3;0;0;0
25-2010;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2011;25;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
25-2012;25;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
25-2013;25;0.0;100.0;0.0;0;2;30;0.0;0.3;0;0;0
25-2014;25;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
25-2015;25;1.8;91.8;0.0;172;2;45;4.3;0.3;1000;14;52
25-2016;25;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
25-2017;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2018;25;0.0;100.0;0.0;0;2;42;0.0;0.3;0;0;0
25-2019;25;0.0;100.0;0.0;0;2;42;0.0;0.3;0;0;0
25-2020;25;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
25-2021;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2022;25;0.8;96.8;0.0;152;2;22;3.7;0.3;1000;5;44
25-2023;25;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
25-2024;25;0.0;100.0;0.0;0;2;27;0.0;0.3;0;0;0
25-2025;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2026;25;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
25-2027;25;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
25-2028;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-2029;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2030;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-2031;25;3.9;92.6;0.0;211;2;51;7.4;0.3;1000;48;56
25-2032;25;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
25-2033;25;0.0;100.0;0.0;0;2;30;0.0;0.3;0;0;0
25-2034;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2035;25;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
25-2036;25;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
25-2037;25;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
25-2038;25;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
25-2039;25;0.0;100.0;0.0;0;2;11;0.0;0.3;0;0;0
25-2040;25;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
25-2041;25;0.0;100.0;0.0;0;2;32;0.0;0.3;0;0;0
25-2042;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2043;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-2044;25;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
25-2045;25;0.6;92.3;0.0;201;2;19;3.3;0.3;1000;5;56
25-2046;25;0.0;100.0;0.0;0;2;46;0.0;0.3;0;0;0
25-2047;25;0.0;100.0;0.0;0;2;30;0.0;0.3;0;0;0
25-2048;25;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
25-2049;25;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
25-2050;25;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
25-2051;25;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
25-2052;25;5.6;91.6;0.0;174;2;59;5.2;0.3;1000;55;53
25-2053;25;0.0;100.0;0.0;0;2;11;0.0;0.3;0;0;0
25-2054;25;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
25-2055;25;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
25-2056;25;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
25-2057;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2058;25;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
25-2059;25;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
25-2060;25;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
25-2061;25;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
25-2062;25;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
25-2063;25;0.0;100.0;0.0;0;2;11;0.0;0.3;0;0;0
25-2064;25;0.0;100.0;0.0;0;2;20;0.0;0.3;0;0;0
25-2065;25;0.4;89.0;0.0;156;2;40;2.4;0.3;1000;1;49
25-2066;25;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
25-2067;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2068;25;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
25-2069;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-2070;25;0.0;100.0;0.0;0;2;50;0.0;0.3;0;0;0
25-2071;25;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
25-2072;25;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
25-2073;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-2074;25;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
25-2075;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2076;25;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
25-2077;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2078;25;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
25-2079;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2080;25;0.0;100.0;0.0;0;2;40;0.0;0.3;0;0;0
25-2081;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2082;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-2083;25;0.0;100.0;0.0;0;2;20;0.0;0.3;0;0;0
25-2084;25;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
25-2085;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-2086;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-2087;25;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
25-2088;25;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
25-2089;25;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
25-2090;25;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
25-2091;25;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
25-2092;25;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
25-2093;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-2094;25;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
25-2095;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2096;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-2097;25;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
25-2098;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2099;25;0.0;100.0;0.0;0;2;20;0.0;0.3;0;0;0
25-2100;25;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
25-2101;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-2102;25;6.0;85.3;0.0;159;2;95;5.7;0.3;1000;80;55
25-2103;25;0.0;100.0;0.0;0;2;30;0.0;0.3;0;0;0
25-2104;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2105;25;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
25-2106;25;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
25-2107;25;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
25-2108;25;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
25-2109;25;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
25-2110;25;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
25-2111;25;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
25-2112;25;0.0;100.0;0.0;0;2;44;0.0;0.3;0;0;0
25-2113;25;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
25-2114;25;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
25-2115;25;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
25-2116;25;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
25-2117;25;1.8;88.5;0.0;198;2;26;4.1;0.3;1000;10;51
25-2118;25;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
25-2119;25;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
25-2120;25;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
25-2121;25;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
25-2122;25;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
25-2123;25;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
25-2124;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2125;25;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
25-2126;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-2127;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-2128;25;0.0;100.0;0.0;0;2;20;0.0;0.3;0;0;0
25-2129;25;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
25-2130;25;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
25-2131;25;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
25-2132;25;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
25-2133;25;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
25-2134;25;1.5;89.8;0.0;162;2;41;4.5;0.3;1000;15;47
25-2135;25;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
25-2136;25;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
26-0;26;0.0;100.0;0.0;0;2;32;0.0;0.3;0;0;0
26-1;26;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
26-2;26;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
26-3;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-4;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-5;26;0.0;100.0;0.0;0;2;20;0.0;0.3;0;0;0
26-6;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-7;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-8;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-9;26;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
26-10;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-11;26;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
26-12;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-13;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-14;26;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
26-15;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-16;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-17;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-18;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-19;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-20;26;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
26-21;26;0.0;100.0;0.0;0;2;27;0.0;0.3;0;0;0
26-22;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-23;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-24;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-25;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-26;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-27;26;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
26-28;26;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
26-29;26;0.0;100.0;0.0;0;2;61;0.0;0.3;0;0;0
26-30;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-31;26;1.6;84.5;0.0;191;2;25;3.0;0.3;1000;11;54
26-32;26;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
26-33;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-34;26;0.0;100.0;0.0;0;2;11;0.0;0.3;0;0;0
26-35;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-36;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-37;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-38;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-39;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-40;26;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
26-41;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-42;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-43;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-44;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-45;26;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
26-46;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-47;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-48;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-49;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-50;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-51;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-52;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-53;26;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
26-54;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-55;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-56;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-57;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-58;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-59;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-60;26;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
26-61;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-62;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-63;26;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
26-64;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-65;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-66;26;0.0;100.0;0.0;0;2;34;0.0;0.3;0;0;0
26-67;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-68;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-69;26;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
26-70;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-71;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-72;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-73;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-74;26;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
26-75;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-76;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-77;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-78;26;0.0;100.0;0.0;0;2;27;0.0;0.3;0;0;0
26-79;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-80;26;0.0;100.0;0.0;0;2;11;0.0;0.3;0;0;0
26-81;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-82;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-83;26;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
26-84;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-85;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-86;26;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
26-87;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-88;26;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
26-89;26;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
26-90;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-91;26;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
26-92;26;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
26-93;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-94;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-95;26;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
26-96;26;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
26-97;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-98;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-99;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-100;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-101;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-102;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-103;26;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
26-104;26;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
26-105;26;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
26-106;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-107;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-108;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-109;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-110;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-111;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-112;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-113;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-114;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-115;26;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
26-116;26;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
26-117;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-118;26;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
26-119;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-120;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-121;26;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
26-122;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-123;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-124;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-125;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-126;26;0.0;100.0;0.0;0;2;18;0.0;0.3;0;0;0
26-127;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-128;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-129;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-130;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-131;26;0.0;100.0;0.0;0;2;8;0.0;0.3;0;0;0
26-132;26;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
26-133;26;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
26-134;26;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
26-135;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-136;26;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
26-137;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-138;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-139;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-140;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-141;26;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
26-142;26;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
26-143;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-144;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-145;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-146;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-147;26;0.0;100.0;0.0;0;2;7;0.0;0.3;0;0;0
26-148;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-149;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-150;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-151;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-152;26;0.0;100.0;0.0;0;2;37;0.0;0.3;0;0;0
26-153;26;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
26-154;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-155;26;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
26-156;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-157;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-158;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
26-159;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-160;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-161;26;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
26-162;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-163;26;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
26-164;26;0.0;100.0;0.0;0;2;13;0.0;0.3;0;0;0
26-165;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-166;26;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
26-167;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-168;26;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
26-169;26;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
26-170;26;0.0;100.0;0.0;0;2;10;0.0;0.3;0;0;0
26-171;26;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
26-172;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-173;26;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
26-174;26;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
26-175;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-176;26;0.0;100.0;0.0;0;2;40;0.0;0.3;0;0;0
26-177;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-178;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-179;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-180;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-181;26;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
26-182;26;0.0;100.0;0.0;0;2;16;0.0;0.3;0;0;0
26-183;26;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
26-184;26;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
26-185;26;0.0;100.0;0.0;0;2;12;0.0;0.3;0;0;0
26-186;26;0.0;100.0;0.0;0;2;23;0.0;0.3;0;0;0
26-187;26;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
26-188;26;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
26-189;26;0.0;100.0;0.0;0;2;6;0.0;0.3;0;0;0
